id,alcohol,chlorides,citric acid,density,feat01,feat02,feat03,feat05,feat06,feat08,feat09,feat10,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
768,10.5,0.069,0.49,0.9994,0.1504196145106107,0.0803643346298486,0.3961149435849019,0.32267141598276794,0.5966798362787813,1,0.6061771747190505,0.3009284425061196,12.6,29,3.15,6.606914921096786,2.5,4.75,71,0.36
769,9.5,0.11,0.07,1.0061,0.5383727364242077,0.7700422347988933,0.6085766168799956,0.5130322824697942,0.6907369354739785,0.245052665792045,0.04479920561425388,0.45091497362591326,7.6000000000000005,10,3.3299999999999996,5.2184502071123084,1.7,4.58,21,0.64
770,9.6,0.072,0.26,1.0066,0.11819584760814905,0.08301093522459269,0.3400572739050159,0.03045609872788191,0.7546677947975695,0.3231041561366702,0.5574441517237574,0.7025442228186876,7.9,11,3.42,5.403785481646836,1.7999999999999998,4.64,29,0.51
771,9.1,0.07,0.18,0.9972,0.7552020652219653,0.8419844915624708,0.7232759423140153,0.30797824915498495,0.8546203442383558,0.3105437914970273,0.13989244727417827,0.3092083469964564,8.299999999999999,15,3.3299999999999996,4.65513854097511,1.7999999999999998,4.59,36,0.5650000000000001
772,12.5,0.07400000000000001,0.52,0.98509,0.24625160824507475,0.5656290070619434,0.36061754781824074,0.8135458568576723,0.3045283886604011,0.5342289064341585,0.5242660080548376,0.829378531081602,9.799999999999999,15,3.3899999999999997,8.431042048048365,2.1,4.76,27,0.33
773,9.23333333333333,0.084,0.21,0.98842,0.7553611330222338,0.9895128945354372,0.49758388760535127,0.8763803825713694,0.14181483909487724,0.7335245673098717,0.09843110549263656,0.3139153264928609,7.1000000000000005,18,3.5599999999999996,6.306461239091423,3.9999999999999996,4.72,67,0.86
774,10.799999999999999,0.054,0,0.985,0.5154475164599717,0.1353176049888134,0.42900007374785254,0.16971803596243262,0.24603641428984702,0.327994224112215,0.36319587798789144,0.04801928158849478,6.2,42,3.57,5.706090872805535,2,4.93,56,0.51
775,8.3,0.075,0.74,1.0108,0.09449290274642408,0.5302006935235113,0.6752815847343662,0.20955104450695217,0.7242735989857465,0.43149496199086185,0.6613394708838314,0.19480589288286865,14.5,8,2.8899999999999997,4.847736002092119,1.7,4.79,15,0.32
776,10.1,0.079,0.11,1.0068,0.8580986245069653,0.8219736374448985,0.7160415291668377,0.21924468642100692,0.7080764623824507,0.28985962848104985,0.07277104514651,0.3726371442899108,7.8,14,3.2399999999999998,5.2683257973762965,2.5,4.57,47,0.45
777,10,0.103,0.14,0.99724,0.9938086483161896,0.23985510249622166,0.5558337271920548,0.8259564195759594,0.9505420250352472,0.6843468709942443,0.37220053607597947,0.9302099419292063,8.5,15,3.3899999999999997,5.474385257775195,2.4,4.54,52,0.83
778,12,0.051,0.23,0.9852,0.646348720183596,0.6608457968104631,0.5239487770559647,0.7352539077401161,0.8114365863148123,0.7368376390597488,0.5287580189760774,0.9442273783497512,6.7,30,3.4699999999999998,5.156111888229096,8.200000000000001,4.55,90,0.38
779,9.6,0.065,0,1.0053999999999998,0.21570271137170494,0.6099676901940256,0.4844084330137069,0.037324002711102366,0.8894371802452952,0.578194747497959,0.0192867130972445,0.7634483829606324,8.899999999999999,26,3.3,5.284383737816406,1.2999999999999998,4.55,33,0.83
780,9.4,0.060000000000000005,0.07,1.00572,0.01125216856598854,0.8503607625607401,0.7926276982372178,0.8733201769646257,0.6441141907125711,0.336441004015105,0.4211987655144185,0.47909944714047015,7,18,3.32,3.5262269046286017,1.5,4.6,61,0.68
781,9.200000000000001,0.08499999999999999,0.2,1.0087,0.6433753066230565,0.3946812623180449,0.38236824112956497,0.2760265227407217,0.7881412173155695,0.6121968636021224,0.30332286888733506,0.7986179788131267,7.9,11,3.51,6.042080398069769,1.9,4.62,39,0.56
782,10.3,0.073,0.06,0.98489,0.045253409538418055,0.03335044044069946,0.41138858844006126,0.8792405780404806,0.06036122050136328,0.45250134170142553,0.9126127094496042,0.42483667843043804,6.7,31,3.4099999999999997,4.657884381049592,1.9,4.83,44,0.53
783,13.3,0.076,0.67,0.9888,0.8156479296740144,0.807749297702685,0.706052195819816,0.27435399033129215,0.7392509765923023,0.6130071558131643,0.3151187307666987,0.3410930170211941,11.5,8,3.25,7.477170017553169,5.1000000000000005,4.6899999999999995,21,0.62
784,9.3,0.09199999999999998,0.26,0.9878,0.10926319332793355,0.45957027515396476,0.4800188847946601,0.06351707014255226,0.05941722355782986,0.09582022802861785,0.8054788447916508,0.07978066545911133,9.6,25,3.3099999999999996,2.291851138058961,2.3,4.55,143,0.685
785,10.1,0.082,0.52,1.01,0.9483350950758904,0.9590209601446986,0.5163938323774293,0.6596571116242558,0.4869046520907432,0.40154729524474325,0.750714651774615,0.42444048915058374,12.299999999999999,17,3.0599999999999996,4.2653197159657275,1.9,4.66,54,0.39
786,9.6,0.075,0.11,1.00545,0.5297600254416466,0.4376094685867429,0.3633148708125887,0.42341540078632534,0.9756622847635299,0.27447000465566224,0.8072755138855428,0.4626756524667144,7,18,3.3899999999999997,4.394249944871372,1.4,4.79,48,0.5
787,11.9,0.079,0.59,0.9876,0.36091921012848616,0.6756290935445577,0.5792066855033522,0.10426027304492891,0.09428510628640652,0.5113093596071066,0.7637510430067778,0.8387679317966104,9.6,11,3.15,6.356609511362629,2.6999999999999997,4.54,28,0.35000000000000003
788,9.6,0.081,0,0.99798,0.011257920879870653,0.4584437161684036,0.616756044383286,0.767242084722966,0.9588293598499149,0.18726822090265696,0.5743713658303022,0.15487086470238864,8.299999999999999,14,3.4099999999999997,5.4835975285749035,2.4,4.46,22,0.75
789,12.9,0.052,0.4,1.00356,0.14355960045941174,0.49320929986424744,0.4926168842218077,0.8941649342887104,0.41204366832971573,0.47460393289040015,0.5743494636844844,0.693991165375337,8.399999999999999,6,3.36,5.65513854097511,2.3,4.7,9,0.26
790,9.9,0.068,0.49,0.9992,0.930262838723138,0.29842335684224963,0.41861931166729577,0.8507342212833464,0.7853966208640486,0.33821001497203823,0.8594919585157186,0.412149105919525,10.799999999999999,22,3.2199999999999998,6.821917268318059,3.1,4.7,80,0.32
791,11.299999999999999,0.062,0.1,1.00512,0.3691460757981986,0.9067708689253777,0.37224790799705154,0.08816099399700761,0.2923087019007653,0.32172209066223767,0.4146569676231593,0.02250888478010893,6.1000000000000005,41,3.55,5.079664116523835,2.1,4.76,53,0.55
792,9.5,0.08,0.42,1.0073999999999999,0.8743758788332343,0.8765421018470079,0.6040846793087269,0.6694444010499865,0.24053396726958454,0.4760187574815899,0.7630824539810419,0.29590650950558484,8.5,13,3.2399999999999998,6.293237082388068,1.9,4.8,25,0.24000000000000002
793,10.4,0.063,0.06,0.98489,0.0880017124582082,0.320392245426774,0.3668951513058068,0.35516793839633465,0.3192879892885685,0.5313670923411388,0.7153828635346144,0.9597453547175974,6.7,31,3.4099999999999997,7.306738060842427,1.9,4.83,46,0.55
794,13.1,0.046,0.08,0.9924,0.8646044242195785,0.4523301925510168,0.33079476524918056,0.8280583191663027,0.6513234889134765,0.4673629020998842,0.9984051918145269,0.8377715642563999,5.6000000000000005,15,3.5999999999999996,7.6736171291244695,1.0999999999999999,4.85,92,0.835
795,11.4,0.095,0.22,1.011,0.08457290241494775,0.728316897759214,0.3019102828524516,0.08621410047635436,0.3856313726864755,0.5300279611496092,0.2877815191168338,0.21247236337512732,10.299999999999999,13,3.46,2.1273356822935527,3.3,4.64,86,0.9450000000000001
796,8.799999999999999,0.084,0.49,0.9888,0.9132965034805238,0.34059663373045623,0.7044837382173528,0.4391049409750849,0.2093544548843056,0.5104737613056818,0.9626961827743798,0.3612068244256079,8.399999999999999,34,3.3699999999999997,7.586280456962506,2.5,4.75,57,0.44
797,11.9,0.079,0.4,1.00512,0.7951126189436764,0.8557776669040322,0.7285726425700052,0.41361653385683894,0.7250649915076792,0.7209331453214303,0.8599489228799939,0.31281724595464766,8.799999999999999,5,3.3,4.258109079808482,2.1,4.67,5,0.325
798,11.9,0.08900000000000001,0.33,0.9872,0.6674665680620819,0.882038215873763,0.17334003486863728,0.41581033263355494,0.37345356051810086,0.2598411735455274,0.1306001078337431,0.9642914915457368,9.7,37,3.3099999999999996,5.42221738039507,2.3,4.73,69,0.54
799,10.5,0.119,0.66,1.01,0.5017208084464073,0.5510036963969469,1,0.941579531878233,0.573006248800084,0.5249084891888247,0.31461143447086215,0.4537727856077254,12.1,12,3.1799999999999997,6.2653197159657275,3,4.85,21,0.42
800,11.1,0.11499999999999999,0.08,0.9958,0.1029409954790026,0.26457690983079374,0.22882074266048327,0.7434467161074281,0.0013805583585053682,0.2100685538795271,0.9341055173426867,0.4244335638359189,8.6,18,3.1599999999999997,3.9974934970643936,2,4.52,45,0.54
801,9.6,0.060000000000000005,0.18,1.00768,0.698331133229658,0.7923807867337018,0.5075597415252102,0.05058188084512949,0.8406162110622972,0.5767564805462407,0.7225786161143333,0.7328325344715267,7.5,14,3.55,6.468020927026441,2,4.73,26,0.53
802,9.200000000000001,0.121,0.23,1.0064,0.6832479457370937,0.36867756582796574,0.3823285437852126,0.8416116638109088,0.05180860264226794,0.6652299335522087,0.23177900863811374,0.25333180488087237,7.8,22,3.2399999999999998,7.422976410928298,2.1999999999999997,4.61,84,0.685
803,9.6,0.09199999999999998,0.32,1.0068,0.9273978539276868,0.3241375570651144,0.26370198321697125,0.10375197581015527,0.11955096502788365,0.5044077437008834,0.8795957791153342,0.22246452909894288,8.1,19,3.23,5.753414708175588,1.7999999999999998,4.55,142,0.5
804,11.2,0.078,0,1.0056,0.1478599775582552,0.9526175030041486,0.8153699845571327,0.25330623355694115,0.03083349345251918,0.36250138873793425,0.70605859300121665,0.4920366615988314,7.4,12,3.4499999999999997,5.212549415280824,2.1,4.72,23,0.65
805,9.1,0.065,0.44,1.0100500000000001,0.7430116944015026,0.9732405364047736,0.670004513577208,0.9572075009346008,0.5597659801132977,0.42786843800227353,0.20323682553134859,0.2823727026116103,15.2,12,3.0999999999999996,7.561487219865108,2.1,4.84,25,0.19999999999999998
806,10.4,0.09,0.49,0.9892,0.03295009839348495,0.3445788761600852,0.5605406753655582,0.39299916266463697,0.8048644291702658,0.43718977238568596,0.10097348340786994,0.04668985353782773,12.799999999999999,10,3.0999999999999996,5.741302360642836,2.4,4.82,20,0.38
807,9.9,0.04799999999999999,0.38,0.9862,0.9397938712500036,0.9533688712399453,0.34216004584352094,0.4746106930542737,0.46005034632980824,0.42177465425584454,0.5935644635464996,0.30050962045788765,8.399999999999999,12,3.2899999999999996,4.079982702544984,1.4,4.74,31,0.37
808,9.5,0.083,0.3,1.007,0.23424251563847065,0.018316868226975203,0.47042225241807306,0.7042471754830331,0.5806230411399156,0.39955235158998764,0.9098205361515284,0.19955471646972,7.4,37,3.4699999999999998,5.774640755970157,2,4.52,71,0.43
809,11.5,0.08700000000000001,0.49,0.9962,0.9620234717149287,0.22169849229976535,0.7957276543992114,0.4321754223201424,0.32042813929729164,0.5973087583884493,0.6023829216137528,0.8918832805939019,7.2,35,3.42,5.731972172369433,2.4,4.77,84,0.39
810,12.9,0.067,0.32,1.0028,0.10883057140745223,0.42437220993451774,0.7565905483114521,0.7622699835337698,0.4246561508625746,0.4677782437244053,0.6529521779157221,0.6620937755797058,7,6,3.3899999999999997,7.7425763173442554,1.7,4.55,6,0.36
811,12.6,0.112,0.64,1.008,0.2508678683079779,0.41021097358316183,0.6474198996930426,0.6597321496810764,0.39738426567055285,0.6644161302361681,0.5971251181326807,0.4064846686087549,10.399999999999999,12,3.26,7.586280456962506,2.8,4.66,43,0.33999999999999997
812,9.4,0.10099999999999999,0.23,1.00922,0.3349079566542059,0.7768114397767931,0.33894743226106444,0.6497337424661964,0.6411106246523559,0.4206737295402393,0.686320774955675,0.6005640660878271,9.399999999999999,20,3.1799999999999997,5.589775631792921,2.5,4.51,76,0.46
813,11.700000000000001,0.037,0.56,0.98471,0.4032090101391077,0.24650398106314242,0.4474056176914594,0.5635802068281919,0.03165663522668183,0.29116497515190853,0.8349581568036228,0.4974441435188055,10.5,5,3.19,5.239043232430425,1.2999999999999998,4.51,6,0.27
814,11.299999999999999,0.093,0,1.00437,0.5895454292185605,0.12440303317271173,0.4755355203351889,0.5290823127143085,0.4967982512898743,0.435676298806278,0.4532555202022195,0.025714284973219037,6.5,19,3.6199999999999997,4.561487219865108,1.9,4.55,25,1
815,10.3,0.088,0.24,0.989,0.7258389226626605,0.1830046058166772,0.5436960586151323,0.7422990510240197,0.5941118646878749,0.5470303116904033,0.60684084496460855,0.12598116509616375,9.299999999999999,3,3.44,4.688991488080332,2,4.87,26,0.21
816,9.5,0.091,0.1,0.98888,0.6795735333580524,0.7670365027152002,0.9201799167827694,0.39095537713728845,0.44491068506613374,0.5630584676033025,0.771817532600835,0.45440474711358547,9.399999999999999,14,3.34,6.342095536163468,2.9,4.54,50,0.67
817,10.1,0.081,0.1,0.9883,0.43329199217259884,0.1735400385223329,0.581752150125159,0.5312680858187377,0.3276499495841563,0.4732736794618433,0.8896969645284116,0.046001966344192624,8.5,47,3.51,3.8243989064502997,2.5,4.53,85,0.8
818,10.6,0.086,0.14,0.98824,0.3939157754648477,0.534395326860249,0.4322488177058836,0.35483211488462985,0.8637743096332997,0.5458729469884623,0.8692070164252073,0.9658423278015107,9.1,11,3.3699999999999997,4.725931249065695,2.4,4.64,28,0.75
819,9.9,0.11199999999999999,0.07,1.00015,0.37443776498548687,0.07914368924684823,0.4537462134752841,0.6948532906826586,0.20421509467996657,0.6909371248717068,0.407224846072495,0.4519687588326633,10.1,34,3.34,5.213063534784361,3.3,4.71,70,0.59
820,9.299999999999999,0.16,0.19,1.0086,0.7441034612711519,0.3386217509396374,0.5060273335565345,0.6671996554359794,0.25269783358089626,0.40711332518647675,0.8783436981029809,0.4635559762828052,9.1,53,3.1999999999999997,3.1895555292222006,3.8,4.93,149,0.64
821,9.4,0.07500000000000001,0.04,0.9958,0.7145918160676956,0.28881146339699626,0.6051952087587291,0.911693312227726,0.3944559497758746,0.7928902488425185,0.11539751151576638,0.8115389351733029,7.1000000000000005,21,3.38,4.491480032739143,1.4,4.78,48,0.48
822,9.6,0.07400000000000001,0.21,1.0068,0.058345028664916754,0.6452640651259571,0.5311813283070976,0.5405084914527833,0.45490826666355133,0.3220883640411931,0.8110863715410233,0.5190861055161804,8.399999999999999,7,3.23,4.85334164180731,1.5999999999999999,4.52,14,0.73
823,14,0.044,0.03,1.0008,0.16935522388666868,0.8946736522484571,0.45476564257604374,0.20587326190434396,0.718121538637206,0.47444099156637326,0.281739714788273,0.29843856929801404,5.7,30,3.53,8.414343371033082,1.7,4.82,85,0.47
824,9.5,0.059000000000000004,0.32,0.99632,0.682924653403461,0.500149718252942,0.5280799532740021,0.9929251582361758,0.9814364190679044,0.5985393325631644,0.39955583843402565,0.9361612715292722,7.5,37,3.36,6.962081845854867,2.1,4.51,103,0.6699999999999999
825,9.9,0.102,0.12,0.9994,0.03040524385869503,0.39040027325972915,0.6159445472255357,0.39738388638943434,0.15084686549380422,0.49426932568850684,0.7824778861831874,0.054938252782449126,8.5,14,3.5399999999999996,5.386114969585477,2.5,4.72,28,0.695
826,9.6,0.214,0.44,1.0093999999999999,0.17985235527157784,0.5145327276550233,0.46071087918850046,0.6462931362912059,0.9014018054585904,0.3735853599544835,0.4478288411628455,0.4709459019359201,10.5,7,3.2199999999999998,5.973016354597979,2.3,4.63,13,0.43
827,10.5,0.095,0.34,0.98683,0.483092034002766,0.40706466720439494,0.587730221457401,0.09855715278536081,0.6028447092976421,0.42612552866969955,0.8581417733803391,0.8925586196128279,10.299999999999999,7,3.1999999999999997,5.839280122218359,2.3,4.65,18,0.38
828,9.7,0.069,0.5,0.9997,0.3920767505187541,0.7780516762286425,0.41434572946716725,0.22133292676880956,0.008958205580711365,0.2048932416752691,0.5282418983988464,0.2182433761190623,9.799999999999999,30,3.53,2.708607157230425,2.1999999999999997,4.57,69,0.59
829,9.3,0.063,0,0.9969,0.6936114393174648,0.13353764987550676,0.39053063638742147,0.5259459284134209,0.5053123091347516,0.4587944110525556,0.6638801521621644,0.15253206994384527,7.3,14,3.51,4.370003808861928,2.1,4.5,21,0.66
830,11.9,0.062000000000000006,0.45,0.98617,0.4140181625261903,0.8841985617764294,0.3880373100885901,0.5159021271392703,0.6590038314461708,0.5374717728052364,0.8523320832755417,0.8921483727172017,8.899999999999999,34,3.36,6.111033259755989,2.3,4.77,58,0.43
831,9.5,0.08199999999999999,0.28,0.98694,0.6352171141188592,0.9777775385882705,0.6510163985308901,0.08360344194807112,0.6904609897173941,0.5676109697000188,0.8468950416427106,0.13843719265423715,7.3,33,3.48,5.687224627768705,1.9,4.48,70,0.36000000000000004
832,10,0.094,0.22,0.98682,0.6824673796072602,0.48897221917286515,0.5910590192812346,0.040736535331234336,0.7008958230726421,0.6992255200608206,0.09911825833842158,0.42766201333142817,8.6,6,3.2899999999999996,5.7353496322146515,2.6,4.57,17,0.52
833,9.2,0.112,0.6,0.9973,0.8132798389997333,0.6178042283281684,0.47454546103544587,0.18078760826028883,0.5115798830520362,0.4985114465119408,0.0031088280957192183,0.30104728788137436,8.6,14,3.23,4.952996826269917,2,4.52,90,0.65
834,11.8,0.094,0.46,1.00664,0.5435956413857639,0.534615142038092,0.5086140496002133,0.23906233068555593,0.5740981101989746,0.7136279186682591,0.4139222293160856,0.08624750724993646,10.6,8,3.15,5.9750812462428975,2,4.65,12,0.4
835,10.7,0.087,0.06,0.9965,0.7444056000094861,0.15096370317041874,0.41986136204885166,0.7856684345752001,0.9748839905951172,0.4609982770593094,0.7400094359181821,0.968769361730665,8.1,29,3.3899999999999997,5.830449726168564,3.9,4.67,60,0.5650000000000001
836,9.9,0.089,0.39,0.98729,0.859228587243706,0.20455812173895538,0.4418039084573456,0.29436762793920934,0.8278434281237423,0.3808571805004057,0.6807091278024018,0.23828819999471307,10,30,3.19,5.382738009612114,2.4,4.59,67,0.38
837,9.5,0.062,0.38,0.9868,0.6353718827012926,0.14502192847430706,0.606083310625151,0.15721524320542812,0.7357091456651688,0.36989725930080525,0.28006544103845954,0.5525001811329275,7.6000000000000005,11,3.44,4.619176850500723,1.5999999999999999,4.53,29,0.27999999999999997
838,10.4,0.085,0.39,0.9886,0.08406365057453513,0.3486081981100142,0.6167994042143056,0.22465054225176573,0.8764908236917108,0.2500340408902055,0.7285035913810134,0.8001811392605305,9.1,7,3.4,5.035352764282755,2.1999999999999997,4.58,23,0.6
839,9.6,0.073,0.21,1.0064,0.12289878074079752,0.4364949483424425,0.36091142993136277,0.8082069288939238,0.036671620793640614,0.4703983132698239,0.0028950616251677275,0.02869937103241682,8.1,48,3.3,4.7342686260335665,1.7999999999999998,4.58,101,0.35
840,10.4,0.091,0.19,0.9884,0.357701730215922,0.16765050403773785,0.3672810673877728,0.8363085701130331,0.16278889263048768,0.30147028845768475,0.33876421488821507,0.9159047193825245,10,10,3.26,6.347093063403959,3.1,4.58,30,0.52
841,9.5,0.105,0.54,1.0088,0.5199625489767641,0.8669188607018441,0.6688976382482615,0.2819408178329468,0.39487285539507866,0.6089706123841961,0.7052055425010622,0.8752805416006595,10.6,7,3.28,5.972151121446479,2.6,4.63,21,0.26
842,10.1,0.07,0.43,1.0085,0.15367004205472767,0.5139124316629022,0.6144940453542816,0.49808779545128345,0.06789740128442645,0.7827033644531239,0.9082798378076404,0.6161723583936691,10.799999999999999,23,3.09,5.3925353837431595,2.6999999999999997,4.57,83,1.045
843,9.4,0.076,0.04,0.99745,0.992655714508146,0.2200174715835601,0.6460741378358503,0.7747439993545413,0.02675955812446773,0.33511326805374403,0.7461810545064509,0.66737459320575,7.4,20,3.5599999999999996,4.735142600446129,2.4,4.55,90,0.58
844,14,0.048,0.01,1.00084,0.3414645567536354,0.22368200542405248,0.41708648772856327,0.36256151366978884,0.010145495645701885,0.5331426558430891,0.43689372297376394,0.13110924465581775,5.2,28,3.73,7.2537275749459695,1.5,4.75,58,0.36
845,9.1,0.07,0.18,0.997,0.7233051029033959,0.3225327229592949,0.7354201122539542,0.0741161338519305,0.793209166964516,0.3091760490324821,0.3886264592874795,0.6846790711861104,7.3,15,3.4699999999999998,4.160707556679148,1.7,4.6,39,0.65
846,10,0.156,0,0.99608,0.5767220125999302,0.8344972343184054,0.32534291415477773,0.1287883911281824,0.12147997599095106,0.5502184161672715,0.7543599680066109,0.2682663386221975,7.4,6,3.42,4.531447843309566,1.9,4.52,12,0.855
847,10.6,0.087,0.24,1.0048,0.0010897214524447918,0.012116360710933805,0.5315960140920598,0.27242200914770365,0.7850715920794755,0.6693271746483576,0.6410308945924044,0.4135435773059726,6.9,20,3.42,6.657176034301739,1.5999999999999999,4.6,36,0.48000000000000004
848,11,0.094,0.02,1.00892,0.7901536703575402,0.46451537124812603,0.3201883191660514,0.06589902727864683,0.1889990591444075,0.48128174399431717,0.6596023228485137,0.6252193285617977,8.5,8,3.51,4.183712285014508,3.3,4.49,10,1.02
849,9.700000000000001,0.118,0.47,0.9982,0.9962162298616022,0.9047208116389811,0.48228792645897517,0.11090599582530558,0.4512792413588613,0.3176254657472819,0.45273131667636335,0.7036276487633586,11.1,8,3.3299999999999996,6.32154141943555,1.7,4.75,15,0.37
850,10.1,0.091,0.1,0.99631,0.3179217877332121,0.1795828400645405,0.5094223437338505,0.922208396717906,0.22210633242502809,0.5379402770740214,0.4414977862033993,0.7106803569477051,6.3,15,3.63,4.49931086287987,2.6999999999999997,4.66,29,0.715
851,9.4,0.07900000000000001,0.1,1.00803,0.7521529975347221,0.14492271468043327,0.40713744412131647,0.9078637803904712,0.8216734274756163,0.39638497074989804,0.548170103924349,0.8329282822087407,8.5,19,3.32,4.005064252992351,2.8,4.55,41,0.65
852,9.4,0.142,0.6,1.0086,0.8712071091867983,0.2778871648479253,0.5354468645452319,0.7533693879377097,0.45562221319414675,0.48489399361658986,0.08374786050990224,0.2733548288233578,10.799999999999999,9,3.07,4.295456822018388,2.1,5.0600000000000005,16,0.37
853,9.299999999999999,0.06400000000000002,0.37,1.0053999999999998,0.08561165723949671,0.9598456341773272,0.4620904674652116,0.9952780611347407,0.9162408742122352,0.43382779247154557,0.37787125748582184,0.9148804801516235,5.8,14,3.3499999999999996,4.860938316347294,1.2999999999999998,4.58,97,0.29
854,9.9,0.08900000000000001,0.31,1.0079,0.03315280261449516,0.050149230286478996,0.6564087023691217,0.6123046043794602,0.6164641270879656,0.46889257104790444,0.7113578037824482,0.6862976511474699,9.799999999999999,17,3.1399999999999997,5.59239751628782,2.6999999999999997,4.92,45,0.5800000000000001
855,9.5,0.08,0.42,0.999,0.2943960023112595,0.8975698726717383,0.6972384411150762,0.8609960454050452,0.5973053527995944,0.43644128819072864,0.8500991810578853,0.7090458881575614,10.5,37,3.3099999999999996,7.07672161283819,2.6999999999999997,4.7,73,0.58
856,9.6,0.063,0.1,1.0058,0.08570695319212973,0.29447354446165264,0.3859404000987026,0.9516942892223597,0.637738378951326,0.38315922673857916,0.08052176423370838,0.8688304352108389,7,36,3.44,4.188843724124205,1.5999999999999999,4.67,54,0.6
857,9.799999999999999,0.079,0.5,0.9897,0.33717090729624033,0.08072617161087692,0.7687722639316718,0.28922320110723376,0.7908553935121745,0.3414965521432504,0.6443854353856295,0.3131874285172671,9.799999999999999,30,3.53,6.22964306833868,2.1999999999999997,4.57,69,0.58
858,11.299999999999999,0.102,0.13,1.0044,0.8619181914255023,0.239633145974949,0.1635113175072892,0.02940350235439837,0.6166227818466723,0.5435427650503577,0.29271601932123303,0.9850007232744247,8,19,3.27,4.315060512106623,2,4.53,38,0.5599999999999999
859,12.6,0.078,0.41,0.9953,0.6257043117657304,0.8801520185079426,0.5516481311110333,0.3521126974374056,0.019106577150523663,0.46311877199967716,0.2237495759036392,0.9239265751093626,8.899999999999999,27,3.27,5.988903817166636,6.1000000000000005,4.77,44,0.38999999999999996
860,10,0.079,0.24,0.9891,0.27723352750763297,0.8787779081612825,0.3874112938422945,0.18113174405880272,0.6504430135246366,0.6167545167839086,0.6726259379647672,0.49439034052193165,10.2,21,3.21,6.625396430381364,2.1,4.5600000000000005,58,0.5700000000000001
861,9.4,0.115,0.49,0.9868,0.2849522817414254,0.8634972779545933,0.4690887857821985,0.0712409783154726,0.25338615709915757,0.5433722006857369,0.856792037608102,0.15591128263622522,7.9,22,3.2399999999999998,4.5403035632177255,1.7,4.71,111,0.7
862,10.2,0.07400000000000001,0.25,1.00464,0.6565615653526038,0.1327844667248428,0.4368357066304619,0.1850362652912736,0.6568588707596064,0.492464774638404,0.7222010702826083,0.6271775837522,6.3,6,3.3899999999999997,3.9339624050085193,1.7,4.44,30,0.33
863,10.700000000000001,0.103,0.66,1.0096,0.2611948777921498,0.6369964401237667,0.4219179720439619,0.10723420535214245,0.07675070711411536,0.4197888104586679,0.596769631607458,0.10653981124050915,12.2,14,3.21,4.671626087197121,2.9,4.63,30,0.41000000000000003
864,9.5,0.114,0.08,0.9971,0.6858726600185037,0.0026833151932805777,0.37891441263697623,0.15854931296780705,0.6901713453698903,0.5005769366667587,0.31343279173597693,0.42518072109669447,7.9,16,3.27,6.709609510865007,2.4,4.66,45,0.5800000000000001
865,11.1,0.08600000000000001,0.02,0.997,0.10024026944302022,0.625856161583215,0.026405313458756567,0.3904195870272815,0.19315278809517622,0.20077677794523877,0.18050231062807143,0.78969521750696,7.3,7,3.44,3.1578880300303007,4.300000000000001,4.57,11,0.84
866,13.1,0.049,0.09,0.9937,0.9776603891514242,0.7759471943136305,0.4417656333927601,0.9244052169378847,0.3101525381207466,0.7053088887950062,0.20057818293571472,0.8240981525741518,5.8,19,3.6599999999999997,4.058115207259289,2.1999999999999997,4.63,98,0.49
867,11.200000000000001,0.064,0,0.99562,0.3497442714869976,0.8089595530182123,0.6573807516795881,0.02766657597385347,0.9748262870125473,0.3931584906570072,0.05294729024171829,0.6156795653514564,7.6000000000000005,9,3.48,6.735318051574428,1.9,4.58,12,0.58
868,9.6,0.07,0.34,1.0087,0.9261113945394754,0.7771343847271055,0.4359634129998019,0.7643349377904087,0.38086245744489133,0.23372729495196534,0.15536396903917193,0.9294813780579716,9.2,28,3.4099999999999997,6.94263762175394,2.4,4.62,84,0.45
869,9.700000000000001,0.092,0.07,1.01015,0.021810145350173116,0.5723068013321608,0.8757706602351096,0.16763804643414915,0.4470030616503209,0.3625666889047054,0.8220912450924516,0.1707318585831672,10.1,34,3.34,5.920759268702752,3.3,4.71,71,0.57
870,9.200000000000001,0.07,0.33,0.9878,0.6443686853162944,0.2746744747273624,0.3332028942159339,0.39651105692610145,0.2882840991951525,0.417410829711425,0.392756933812052,0.6987281690817326,9.299999999999999,11,3.27,6.080338224372197,1.2,4.6,28,0.52
871,9.5,0.065,0.05,0.98616,0.3194853747263551,0.5859571802429855,0.5607503520802146,0.16374702495522797,0.5703387055546045,0.2822141868227726,0.3810324938967824,0.35759198013693094,9,7,3.3299999999999996,4.7425763173442554,1.7,4.44,17,0.955
872,9.299999999999999,0.067,0.13,1.00629,0.8042825034353882,0.7842782170046121,0.2334144790393857,0.8166996871586889,0.4679546963889152,0.5321084707487659,0.1666227241512388,0.38154492946341634,7.2,27,3.3699999999999997,4.591277304560124,1.5,4.59,40,0.55
873,10.5,0.093,0.65,0.9996,0.7934256149455905,0.45602180203422904,0.49151604925551673,0.23391972994431853,0.737540184520185,0.19936798103796768,0.32528037019073963,0.5203887696843594,13.2,17,3.0799999999999996,5.313438999807756,2.5,4.61,49,0.3
874,9.4,0.108,0.56,1.0068,0.21713863988406956,0.00200211675837636,0.23732071759684484,0.6451193816028535,0.376822448335588,0.7670337955779205,0.7733541550114751,0.7360310419462621,8.2,32,3.27,5.499113106307595,1.9,4.66,134,0.745
